hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1770000657,Gulliver's Travels,"To impress his crush Darcy, Gulliver travels to Bermuda Triangle. But his boat gets wrecked, and he finds himself on an island filled with miniature people.",Adventure,2010,U/A 7+,84,not present,not present,movie
1000055386,Love In Shopping Mall,"A young couple leads a group of hardworking but poorly paid youngsters to stand up to a lecherous store supervisor, Karungali. How will the latter fight back?",Romance,2010,U/A 13+,147,not present,not present,movie
1000098235,Venky,"When a goon repeatedly misbehaves with Rashmi, a furious Prashanth kills him. After his jail term, he is horrified to learn about Rashmi's sad plight.",Action,2009,U/A 16+,125,not present,not present,movie
1260073055,The Simpsons in Plusaversary,Celebrate Disney+ Day with The Simpsons and their friends from across the service.,Comedy,2021,U/A 13+,4,not present,not present,movie
1260027138,Because of Winn-Dixie,"A lonely young girl who adopts an orphaned dog she names Winn-Dixie. And, how their bond brings everyone together in a small Florida town.",Comedy,2005,U/A 7+,106,not present,not present,movie
1260023094,Luxo Jr.,"A baby lamp finds a ball to play with, just when the elder Luxo thinks his kid will settle down for a bit, Luxo Jr. finds a ten times larger ball.",Animation,1986,U,2,not present,not present,movie
1000097738,Thayiya Madilu,"Brought up by foster parents, Nanda feels shattered when he learns that his mother had abandoned him at birth because of a godman's prediction.",Drama,2007,U/A 13+,163,not present,not present,movie
1260058715,Letters,"Set in World War II, Dev realises the horrors of war while serving in the British Army censoring letters of Indian soldiers to their families.",Drama,2021,U/A 16+,28,not present,not present,movie
1808042963,Yakeen,A man meets a psychiatrist and tells him that he has killed someone. But he can't recall whom he has killed and why?,Thriller,2017,U/A 16+,10,not present,not present,movie
1610007721,Housewarming,A short film about how the energies we invite into our house affect us.,Comedy,2017,U/A 13+,18,not present,not present,movie
1660010267,The Last Song,An estranged father gets a chance to reconnect with his reluctant teenage daughter through the only thing they have in common - music.,Romance,2010,U/A 7+,107,not present,not present,movie
1000160435,Action Hero Biju,"Teacher turned sub-inspector, Biju Poulose goes through several ups and downs in his career. Will he emerge victorious through it all?",Action,2016,U/A 13+,138,not present,not present,movie
1000070418,Yama Muduru,Krishna Kumar is popular in college for his musical talents. His life changes when a gang of goons target him and the fianc�e of one of them falls for him,Drama,2009,U/A 13+,129,not present,not present,movie
1260017847,Gnomeo & Juliet (Feature),"Two garden gnomes, Gnomeo and Juliet, try to find a happy ending to their star-crossed love affair when they are caught up in a feud between neighbours.",Animation,2011,U,83,not present,not present,movie
1260073474,The Night House,"After the unexpected death of her husband, Beth is left alone in the lakeside home, where she learns about the secrets behind her disturbing nightmares.",Horror,2021,A,106,not present,not present,movie
1770017600,Robin Williams: Come Inside My Mind,"The film celebrates Robin Williams' contribution to comedy and culture at large, from the wild days of late-1970s L.A. to his death in 2014.",Documentary,2018,U/A 16+,111,not present,not present,movie
1770000950,Maze Runner 2: The Scorch Trials,Thomas and his fellow teen Gladers have unearthed an evil plot by a mysterious organization WCKD. Now they must plan a way to them.,Science Fiction,2015,U/A 16+,126,not present,not present,movie
1000160156,Super Action,"Super Action is a Malayalam thriller, starring Chiranjeevi and Bhanu Priya in the lead roles. Watch the full movie, Super Action, online only on Hotstar.",Thriller,1990,U/A 13+,125,not present,not present,movie
1000055960,Raja Rani,John and Regina only marry each other for the sake of their parents' happiness. Will their tragic pasts play cupid in their marriage?,Romance,2014,U/A 13+,158,not present,not present,movie
1260041871,Secret Society of Second-Born Royals,"Sam, a rebellious princess, joins a top-secret training program for a new class of second-born royals tasked with saving the world.",Family,2020,U/A 13+,97,not present,not present,movie
1000037745,Veeralippattu,"Hari and his father don't see eye to eye on most everything. When he returns to his village after years, his wife, Pooja goes all out to reconcile the estranged father and son.",Drama,2007,U,112,not present,not present,movie
1000026114,Yathumaagi,"Anand is a photographer who falls for Annalakshmi, a conservative girl. Everyone expects them to marry, but Anand surprises by agreeing to an arranged marriage.",Romance,2010,U,134,not present,not present,movie
1770021473,When Hell Was in Session,Navy Commander Jeremiah Denton is under captivity as a P.O.W. for more than seven years after his jet is shot down over North Vietnam.,Biopic,1979,U/A 13+,97,not present,not present,movie
1260061064,Cecil: The Legacy Of A King,"While Cecil's demise at the hand of hunters was splashed across the media, sparking fury in all who heard his tale, his story before he was posthumously iconized is worthy of celebrating.",Animals & Nature,2021,U/A 7+,43,not present,not present,movie
1000109181,Aadmi Sadak Ka,The youngest son of a family leaves home to protest the ill treatment of his mother and sister. What follows is a classic case of sibling rivalry.,Drama,1977,U,154,not present,not present,movie
1000217516,Captain,"A tribute to one of India's football legends, Captain is about the life of V P Sathyan. A heartbreaking tale about the fabulous footballer, whose career is cut short courtesy an injury, leading him to depression.",Biopic,2018,U,136,not present,not present,movie
1000103947,Oru Kochu Bhoomikulukkam,"Hari, who has a dark secret, tries his best to stop his friend Ravi from marrying Indu, his collegemate. Indu is aware of his secret. But what is Hari hiding?",Comedy,1992,U/A 7+,126,not present,not present,movie
1836062060,Pencil,"A dedicated bank and SSC job aspirant Satya's, life takes a 180 degree flip when one morning he meets his coaching classmate Divya in the company garden.",Drama,2021,U/A 7+,6,not present,not present,movie
1000221481,Guru,"A failed boxer decides to train a young vegetable seller. But, when both the coach and the student have temperament issues, how will they get along?",Drama,2017,U/A 13+,93,not present,not present,movie
1000154595,Lalanam,"Vijayakumar and Shashikala have a girl baby through the IVF procedure. However, the little girl struggles to lead a happy life as her father hates her.",Drama,1996,U/A 13+,141,not present,not present,movie
1000159430,Nandagopaalante Kusruthikal,"Nandagopan wishes to marry a simple girl. His dreams are thwarted when his uncle decides to get his daughter, a modern girl, married to him.",Drama,1996,U/A 13+,98,not present,not present,movie
1000081081,Honey Bee,"On the eve of Angel�s wedding, Sebastian coaxes her to elope with him. Next morning, she and her family is shocked to learn that he was high the previous night.",Comedy,2013,U/A 13+,131,not present,not present,movie
1000191551,Kalippattam,"Venu gets fired from his job but ends up marrying his boss's terminally ill daughter. Though he does it for money, he finds himself falling for her.",Drama,1993,U,140,not present,not present,movie
1770015368,The Namesake,A young Indian boy living in New Jersey rebels against his traditional parents and struggles with identity and love.,Family,2007,U/A 16+,122,not present,not present,movie
1260023702,The Art of Racing in the Rain,"A heartfelt tale narrated by a philosophical dog named Enzo, who through his bond with his owner, has gained tremendous insight into the human condition.",Drama,2019,U/A 7+,108,not present,not present,movie
1260067821,Bhoot Police,"Two brothers Vibhooti and Chiraunji have ‘fought’ their share of ghosts. However, a new case forces them to rethink their own abilities and beliefs.",Horror,2021,U/A 16+,128,not present,not present,movie
1000106325,Kalarava,"Two children visit their grandparents in the village. With superstition running wild among the villagers, the kids decide to set things right.",Drama,2003,U/A 7+,127,not present,not present,movie
1000195541,Bettanagere,"Cousins Shiva and Shekar get mired in village politics by sheer chance. Things take a turn for the worse when a rival is killed, and their bond is put to test.",Thriller,2015,A,120,not present,not present,movie
1000193849,Naina,"After a fatal accident, Naina loses her eyesight and has to go through a corneal transplant, which restores her vision and more.",Thriller,2005,U/A 16+,102,not present,not present,movie
1260018311,Lady And The Tramp,"An adventure about Lady, a pampered cocker spaniel, and Tramp, a roguish mutt, with whom she learns what it means to be footloose and leash-free.",Animation,1955,U,75,not present,not present,movie
1260018177,D3: The Mighty Ducks,"The Ducks win scholarships to a snooty private school but, their new coach adds to their woes as they fight hard to save their scholarships.",Comedy,1996,U,103,not present,not present,movie
1836060661,Just Believe,God intervenes in a distressed couple's life and and leads the pair to realize what they have together is beautiful.,Drama,2021,U/A 13+,11,not present,not present,movie
1000115854,Koodi Balona,"Seeing the local leaders continue to cheat poor villagers of their resources, Narahari and his friends oppose them and change the lives of the people.",Drama,1975,U/A 7+,148,not present,not present,movie
1000050634,Anamika,"Jia, an escort marries the rich Vikram Aditya Singh and comes to his house only to witness some mysterious happenings. Will she uncover the truth?",Thriller,2008,U/A 13+,120,not present,not present,movie
1000229570,Saptagiri Express,Saptagiri unwillingly joins his father's job but discovers the harsh truth behind his death. And thus begins his quest to nab the perpetrators.,Action,2016,U/A 16+,100,not present,not present,movie
